station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FABL,2026-08-10 12:00,42.80,37.40,81.06,150.00,12.00,0.00,30.15,M,6.21,M,FEW,BKN,M,M,800.00,2000.00,M,M,M,M,M,M,M,M,M,35.75,FABL 101200Z 15012KT 9999 FEW008 BKN020 06/03 Q1021 NOSIG,M
FABL,2026-08-10 13:00,44.60,37.40,75.67,140.00,21.00,0.00,30.15,M,6.21,M,FEW,BKN,M,M,800.00,3000.00,M,M,-RA,M,M,M,M,M,M,35.66,FABL 101300Z 14021KT 9999 -RA FEW008 BKN030 07/03 Q1021 NOSIG,M
FABL,2026-08-10 14:00,42.80,39.20,86.99,140.00,18.00,0.00,30.18,M,6.21,M,FEW,BKN,M,M,800.00,2000.00,M,M,-RA,M,M,M,M,M,M,33.97,FABL 101400Z 14018KT 9999 -RA FEW008 BKN020 06/04 Q1022 NOSIG,M
FABL,2026-08-10 15:00,44.60,37.40,75.67,150.00,17.00,0.00,30.18,M,6.21,M,FEW,BKN,M,M,800.00,2000.00,M,M,-RA,M,M,M,M,M,M,36.58,FABL 101500Z 15017KT 9999 -RA FEW008 BKN020 07/03 Q1022 NOSIG,M
FABL,2026-08-10 16:00,42.80,37.40,81.06,140.00,21.00,0.00,30.21,M,4.97,32.00,FEW,BKN,M,M,700.00,2000.00,M,M,-RA,M,M,M,M,M,M,33.26,FABL 101600Z 14021G32KT 8000 -RA FEW007 BKN020 06/03 Q1023 NOSIG,M
FABL,2026-08-10 17:00,41.00,37.40,86.89,160.00,16.00,0.00,30.24,M,6.21,M,FEW,BKN,M,M,700.00,2000.00,M,M,-RA,M,M,M,M,M,M,32.15,FABL 101700Z 16016KT 9999 -RA FEW007 BKN020 05/03 Q1024 NOSIG,M
FABL,2026-08-10 18:00,42.80,39.20,86.99,150.00,16.00,0.00,30.24,M,6.21,M,FEW,BKN,M,M,700.00,2000.00,M,M,M,M,M,M,M,M,M,34.50,FABL 101800Z 15016KT 9999 FEW007 BKN020 06/04 Q1024 NOSIG,M
FABL,2026-08-10 19:00,42.80,39.20,86.99,160.00,11.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,36.11,FABL 101900Z AUTO 16011KT 9999 // ///////// 06/04 Q1026,M
FABL,2026-08-10 20:00,42.80,39.20,86.99,170.00,8.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.42,FABL 102000Z AUTO 17008KT 130V200 9999 // ///////// 06/04 Q1026,M
FABL,2026-08-10 21:00,41.00,37.40,86.89,180.00,8.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.20,FABL 102100Z AUTO 18008KT 9999 // ///////// 05/03 Q1027,M
FABL,2026-08-10 22:00,41.00,37.40,86.89,180.00,13.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,33.10,FABL 102200Z AUTO 18013KT 9999 // ///////// 05/03 Q1026,M
FABL,2026-08-10 23:00,39.20,35.60,86.79,180.00,8.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,32.98,FABL 102300Z AUTO 18008KT 9999 // ///////// 04/02 Q1027,M
FABL,2026-08-11 00:00,39.20,35.60,86.79,220.00,7.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,33.56,FABL 110000Z AUTO 22007KT 9999 // ///////// 04/02 Q1027,M
FABL,2026-08-11 01:00,37.40,33.80,86.69,190.00,7.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,31.36,FABL 110100Z AUTO 19007KT 9999 // ///////// 03/01 Q1027,M
FABL,2026-08-11 02:00,39.20,33.80,80.78,200.00,7.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,33.56,FABL 110200Z AUTO 20007KT 9999 // ///////// 04/01 Q1028,M
FABL,2026-08-11 03:00,37.40,32.00,80.64,210.00,6.00,0.00,30.33,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,32.03,FABL 110300Z 21006KT 9999 FEW015 03/00 Q1027 NOSIG,M
FABL,2026-08-11 04:00,37.40,33.80,86.69,250.00,4.00,0.00,30.39,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,33.73,FABL 110400Z 25004KT 9999 FEW015 03/01 Q1029 NOSIG,M
FABL,2026-08-11 05:00,37.40,35.60,93.13,M,1.00,0.00,30.39,M,6.21,M,BKN,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,37.40,FABL 110500Z VRB01KT 9999 BKN012 03/02 Q1029 NOSIG,M
FABL,2026-08-11 06:00,39.20,33.80,80.78,170.00,6.00,0.00,30.42,M,6.21,M,BKN,M,M,M,1200.00,M,M,M,-RA,M,M,M,M,M,M,34.20,FABL 110600Z 17006KT 9999 -RA BKN012 04/01 Q1030 NOSIG,M
FABL,2026-08-11 07:00,41.00,37.40,86.89,60.00,6.00,0.00,30.45,M,6.21,M,OVC,M,M,M,1200.00,M,M,M,-RA,M,M,M,M,M,M,36.37,FABL 110700Z 06006KT 9999 -RA OVC012 05/03 Q1031 NOSIG,M
FABL,2026-08-11 08:00,41.00,39.20,93.24,160.00,6.00,0.00,30.47,M,6.21,M,OVC,M,M,M,1000.00,M,M,M,-RA,M,M,M,M,M,M,36.37,FABL 110800Z 16006KT 130V190 9999 -RA OVC010 05/04 Q1032 NOSIG,M
FABL,2026-08-11 09:00,42.80,41.00,93.29,180.00,5.00,0.00,30.45,M,6.21,M,FEW,BKN,M,M,500.00,1000.00,M,M,-RA,M,M,M,M,M,M,39.22,FABL 110900Z 18005KT 9999 -RA FEW005 BKN010 06/05 Q1031 NOSIG,M
FABL,2026-08-11 10:00,48.20,44.60,87.28,180.00,8.00,0.00,30.45,M,6.21,M,FEW,SCT,M,M,500.00,1500.00,M,M,M,M,M,M,M,M,M,44.07,FABL 111000Z 18008KT 9999 FEW005 SCT015 09/07 Q1031 NOSIG,M
FABL,2026-08-11 11:00,50.00,42.80,76.17,120.00,9.00,0.00,30.45,M,6.21,M,SCT,BKN,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,50.00,FABL 111100Z 12009KT 9999 SCT015 BKN020 10/06 Q1031 NOSIG,M
FABL,2026-08-11 12:00,53.60,41.00,62.22,80.00,6.00,0.00,30.42,M,6.21,M,FEW,BKN,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,53.60,FABL 111200Z 08006KT 040V120 9999 FEW010 BKN020 12/05 Q1030 NOSIG,M
FABL,2026-08-11 13:00,53.60,41.00,62.22,110.00,5.00,0.00,30.42,M,6.21,M,FEW,BKN,M,M,1500.00,2500.00,M,M,M,M,M,M,M,M,M,53.60,FABL 111300Z 11005KT 060V170 9999 FEW015 BKN025 12/05 Q1030 NOSIG,M
FABL,2026-08-11 14:00,53.60,41.00,62.22,80.00,7.00,0.00,30.42,M,6.21,M,FEW,SCT,M,M,1000.00,2500.00,M,M,M,M,M,M,M,M,M,53.60,FABL 111400Z 08007KT 060V120 9999 FEW010 SCT025 12/05 Q1030 NOSIG,M
FABL,2026-08-11 15:00,55.40,41.00,58.27,90.00,7.00,0.00,30.45,M,6.21,M,FEW,SCT,M,M,1000.00,2500.00,M,M,M,M,M,M,M,M,M,55.40,FABL 111500Z 09007KT 9999 FEW010 SCT025 13/05 Q1031 NOSIG,M
FABL,2026-08-11 16:00,51.80,42.80,71.26,60.00,10.00,0.00,30.45,M,6.21,M,FEW,BKN,M,M,1000.00,2000.00,M,M,-DZ,M,M,M,M,M,M,51.80,FABL 111600Z 06010KT 9999 -DZ FEW010 BKN020 11/06 Q1031 NOSIG,M
FABL,2026-08-11 17:00,48.20,42.80,81.47,50.00,6.00,0.00,30.47,M,6.21,M,FEW,BKN,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,45.04,FABL 111700Z 05006KT 9999 FEW010 BKN020 09/06 Q1032 NOSIG,M
FABL,2026-08-11 18:00,46.40,41.00,81.33,20.00,3.00,0.00,30.50,M,6.21,M,FEW,BKN,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,45.15,FABL 111800Z 02003KT 350V050 9999 FEW010 BKN020 08/05 Q1033 NOSIG,M
FABL,2026-08-11 19:00,42.80,39.20,86.99,30.00,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 111900Z AUTO 03002KT 9999 // ///////// 06/04 Q1033,M
FABL,2026-08-11 20:00,42.80,39.20,86.99,50.00,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 112000Z AUTO 05002KT 9999 // ///////// 06/04 Q1033,M
FABL,2026-08-11 21:00,44.60,41.00,87.08,350.00,3.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,43.09,FABL 112100Z AUTO 35003KT 9999 // ///////// 07/05 Q1034,M
FABL,2026-08-11 22:00,44.60,41.00,87.08,20.00,2.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,44.60,FABL 112200Z AUTO 02002KT 9999 // ///////// 07/05 Q1034,M
FABL,2026-08-11 23:00,44.60,41.00,87.08,200.00,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,44.60,FABL 112300Z AUTO 20002KT 9999 // ///////// 07/05 Q1033,M
FABL,2026-08-12 00:00,42.80,41.00,93.29,340.00,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 120000Z AUTO 34002KT 9999 // ///////// 06/05 Q1033,M
FABL,2026-08-12 01:00,42.80,41.00,93.29,340.00,4.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,40.03,FABL 120100Z AUTO 34004KT 9999 // ///////// 06/05 Q1033,M
FABL,2026-08-12 02:00,42.80,41.00,93.29,320.00,3.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.03,FABL 120200Z AUTO 32003KT 9999 // ///////// 06/05 Q1033,M
FABL,2026-08-12 03:00,42.80,41.00,93.29,0.00,0.00,0.00,30.50,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,42.80,COR FABL 120300Z 00000KT 9999 BKN030 06/05 Q1033 NOSIG,M
FABL,2026-08-12 04:00,42.80,41.00,93.29,190.00,4.00,0.00,30.50,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,-RA,M,M,M,M,M,M,40.03,FABL 120400Z 19004KT 9999 -RA BKN030 06/05 Q1033 NOSIG,M
FABL,2026-08-12 05:00,42.80,41.00,93.29,60.00,1.00,0.00,30.53,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,42.80,FABL 120500Z 06001KT 9999 BKN040 06/05 Q1034 NOSIG,M
FABL,2026-08-12 06:00,44.60,41.00,87.08,M,1.00,0.00,30.56,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,44.60,FABL 120600Z VRB01KT 9999 BKN040 07/05 Q1035 NOSIG,M
FABL,2026-08-12 07:00,46.40,41.00,81.33,100.00,3.00,0.00,30.59,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,45.15,FABL 120700Z 10003KT 070V140 9999 BKN040 08/05 Q1036 NOSIG,M
FABL,2026-08-12 08:00,50.00,41.00,71.06,60.00,4.00,0.00,30.59,M,6.21,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,50.00,FABL 120800Z 06004KT 020V090 9999 FEW010 10/05 Q1036 NOSIG,M
FABL,2026-08-12 09:00,50.00,39.20,66.26,70.00,5.00,0.00,30.59,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,50.00,FABL 120900Z 07005KT 020V110 9999 FEW020 10/04 Q1036 NOSIG,M
FABL,2026-08-12 10:00,55.40,41.00,58.27,60.00,7.00,0.00,30.56,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,55.40,FABL 121000Z 06007KT 350V090 9999 FEW020 13/05 Q1035 NOSIG,M
FABL,2026-08-12 11:00,55.40,37.40,50.63,50.00,7.00,0.00,30.56,M,6.21,M,FEW,BKN,M,M,2500.00,8000.00,M,M,M,M,M,M,M,M,M,55.40,FABL 121100Z 05007KT 010V090 9999 FEW025 BKN080 13/03 Q1035 NOSIG,M
FABL,2026-08-12 12:00,57.20,39.20,50.91,10.00,8.00,0.00,30.53,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,57.20,FABL 121200Z 01008KT 340V050 9999 FEW020 14/04 Q1034 NOSIG,M
FABL,2026-08-12 13:00,57.20,39.20,50.91,40.00,10.00,0.00,30.53,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,57.20,FABL 121300Z 04010KT 9999 SCT020 14/04 Q1034 NOSIG,M
FABL,2026-08-12 14:00,55.40,39.20,54.33,350.00,7.00,0.00,30.50,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,55.40,FABL 121400Z 35007KT 9999 SCT025 13/04 Q1033 NOSIG,M
FABL,2026-08-12 15:00,55.40,39.20,54.33,20.00,11.00,0.00,30.50,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,55.40,FABL 121500Z 02011KT 9999 SCT025 13/04 Q1033 NOSIG,M
FABL,2026-08-12 16:00,53.60,39.20,58.02,20.00,10.00,0.00,30.50,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,53.60,FABL 121600Z 02010KT 9999 SCT025 12/04 Q1033 NOSIG,M
FABL,2026-08-12 17:00,51.80,39.20,61.99,30.00,10.00,0.00,30.53,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,51.80,FABL 121700Z 03010KT 9999 SCT025 11/04 Q1034 NOSIG,M
FABL,2026-08-12 18:00,51.80,39.20,61.99,20.00,13.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FABL 121800Z 02013KT CAVOK 11/04 Q1034 NOSIG,M
FABL,2026-08-12 19:00,50.00,39.20,66.26,30.00,14.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,50.00,FABL 121900Z AUTO 03014KT 9999 // ///////// 10/04 Q1035,M
FABL,2026-08-12 20:00,48.20,37.40,66.04,40.00,13.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.32,FABL 122000Z AUTO 04013KT 9999 // ///////// 09/03 Q1035,M
FABL,2026-08-12 21:00,46.40,37.40,70.67,30.00,9.00,0.00,30.59,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.42,FABL 122100Z AUTO 03009KT 9999 // ///////// 08/03 Q1036,M
FABL,2026-08-12 22:00,44.60,37.40,75.67,40.00,6.00,0.00,30.59,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,40.71,FABL 122200Z AUTO 04006KT 9999 // ///////// 07/03 Q1036,M
FABL,2026-08-12 23:00,44.60,37.40,75.67,40.00,11.00,0.00,30.59,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,38.39,FABL 122300Z AUTO 04011KT 9999 // ///////// 07/03 Q1036,M
FABL,2026-08-13 00:00,42.80,35.60,75.49,40.00,10.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,36.51,FABL 130000Z AUTO 04010KT 9999 // ///////// 06/02 Q1035,M
FABL,2026-08-13 01:00,42.80,35.60,75.49,50.00,8.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.42,FABL 130100Z AUTO 05008KT 030V090 9999 // ///////// 06/02 Q1035,M
FABL,2026-08-13 02:00,41.00,35.60,80.92,60.00,5.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.08,FABL 130200Z AUTO 06005KT 020V090 9999 // ///////// 05/02 Q1035,M
FABL,2026-08-13 03:00,37.40,33.80,86.69,40.00,5.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,FABL 130300Z 04005KT CAVOK 03/01 Q1035 NOSIG,M
FABL,2026-08-13 04:00,37.40,35.60,93.13,100.00,3.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,FABL 130400Z 10003KT CAVOK 03/02 Q1035 NOSIG,M
FABL,2026-08-13 05:00,35.60,33.80,93.08,60.00,3.00,0.00,30.59,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,FABL 130500Z 06003KT CAVOK 02/01 Q1036 NOSIG,M
FABL,2026-08-13 06:00,41.00,35.60,80.92,M,2.00,0.00,30.62,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,FABL 130600Z VRB02KT CAVOK 05/02 Q1037 NOSIG,M
FABL,2026-08-13 07:00,44.60,37.40,75.67,40.00,9.00,0.00,30.62,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,FABL 130700Z 04009KT CAVOK 07/03 Q1037 NOSIG,M
FABL,2026-08-13 08:00,51.80,35.60,53.80,40.00,13.00,0.00,30.62,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FABL 130800Z 04013KT CAVOK 11/02 Q1037 NOSIG,M
FABL,2026-08-13 09:00,55.40,37.40,50.63,20.00,10.00,0.00,30.62,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,55.40,FABL 130900Z 02010KT 9999 FEW035 13/03 Q1037 NOSIG,M
FABL,2026-08-13 10:00,57.20,37.40,47.44,360.00,8.00,0.00,30.59,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,57.20,FABL 131000Z 36008KT 320V050 9999 FEW035 14/03 Q1036 NOSIG,M
FABL,2026-08-13 11:00,60.80,37.40,41.71,30.00,7.00,0.00,30.56,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,60.80,FABL 131100Z 03007KT 330V060 9999 FEW035 16/03 Q1035 NOSIG,M
FABL,2026-08-13 12:00,60.80,37.40,41.71,350.00,6.00,0.00,30.50,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,60.80,FABL 131200Z 35006KT 300V050 9999 BKN035 16/03 Q1033 NOSIG,M
FABL,2026-08-13 13:00,62.60,37.40,39.14,30.00,6.00,0.00,30.47,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,62.60,FABL 131300Z 03006KT 320V080 9999 BKN035 17/03 Q1032 NOSIG,M
FABL,2026-08-13 15:00,60.80,37.40,41.71,360.00,5.00,0.00,30.47,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,60.80,FABL 131500Z 36005KT 9999 SCT040 16/03 Q1032 NOSIG,M
FABL,2026-08-13 16:00,55.40,37.40,50.63,360.00,2.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FABL 131600Z 36002KT CAVOK 13/03 Q1032 NOSIG,M
FABL,2026-08-13 17:00,51.80,39.20,61.99,310.00,3.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FABL 131700Z 31003KT CAVOK 11/04 Q1033 NOSIG,M
FABL,2026-08-13 18:00,48.20,39.20,70.87,M,1.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FABL 131800Z VRB01KT CAVOK 09/04 Q1033 NOSIG,M
FABL,2026-08-13 19:00,44.60,39.20,81.20,0.00,0.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,44.60,FABL 131900Z AUTO 00000KT 9999 // ///////// 07/04 Q1033,M
FABL,2026-08-13 20:00,42.80,37.40,81.06,M,2.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 132000Z AUTO VRB02KT 9999 // ///////// 06/03 Q1034,M
FABL,2026-08-13 21:00,41.00,37.40,86.89,M,2.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.00,FABL 132100Z AUTO VRB02KT 9999 // ///////// 05/03 Q1034,M
FABL,2026-08-13 22:00,37.40,35.60,93.13,M,1.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.40,FABL 132200Z AUTO VRB01KT 9999 // ///////// 03/02 Q1033,M
FABL,2026-08-13 23:00,41.00,37.40,86.89,M,2.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.00,FABL 132300Z AUTO VRB02KT 9999 // ///////// 05/03 Q1034,M
FABL,2026-08-14 00:00,39.20,35.60,86.79,0.00,0.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,39.20,FABL 140000Z AUTO 00000KT 9999 // ///////// 04/02 Q1034,M
FABL,2026-08-14 01:00,35.60,33.80,93.08,170.00,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 140100Z AUTO 17002KT 9999 // ///////// 02/01 Q1033,M
FABL,2026-08-14 02:00,35.60,33.80,93.08,M,1.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,35.60,FABL 140200Z AUTO VRB01KT 9999 // ///////// 02/01 Q1033,M
FABL,2026-08-14 03:00,37.40,33.80,86.69,160.00,3.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,FABL 140300Z 16003KT 120V220 CAVOK 03/01 Q1033 NOSIG,M
FABL,2026-08-14 04:00,33.80,32.00,93.02,M,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,FABL 140400Z VRB02KT CAVOK 01/00 Q1033 NOSIG,M
FABL,2026-08-14 05:00,33.80,32.00,93.02,M,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,FABL 140500Z VRB02KT CAVOK 01/M00 Q1033 NOSIG,M
FABL,2026-08-14 06:00,41.00,35.60,80.92,M,2.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,FABL 140600Z VRB02KT CAVOK 05/02 Q1033 NOSIG,M
FABL,2026-08-14 07:00,46.40,37.40,70.67,80.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,FABL 140700Z 08006KT CAVOK 08/03 Q1033 NOSIG,M
FABL,2026-08-14 08:00,51.80,39.20,61.99,10.00,5.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FABL 140800Z 01005KT 320V060 CAVOK 11/04 Q1033 NOSIG,M
FABL,2026-08-14 09:00,57.20,39.20,50.91,10.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FABL 140900Z 01006KT 330V060 CAVOK 14/04 Q1033 NOSIG,M
FABL,2026-08-14 10:00,60.80,39.20,44.76,10.00,6.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FABL 141000Z 01006KT 310V060 CAVOK 16/04 Q1032 NOSIG,M
FABL,2026-08-14 11:00,60.80,39.20,44.76,M,5.00,0.00,30.45,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,60.80,FABL 141100Z VRB05KT 9999 SCT030 16/04 Q1031 NOSIG,M
FABL,2026-08-14 12:00,64.40,37.40,36.75,M,4.00,0.00,30.42,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,64.40,FABL 141200Z VRB04KT 9999 SCT030 18/03 Q1030 NOSIG,M
FABL,2026-08-14 13:00,64.40,37.40,36.75,350.00,6.00,0.00,30.39,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,64.40,FABL 141300Z 35006KT 310V070 9999 SCT030 18/03 Q1029 NOSIG,M
FABL,2026-08-14 14:00,64.40,39.20,39.44,M,5.00,0.00,30.39,M,6.21,M,SCT,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,64.40,FABL 141400Z VRB05KT 9999 SCT035 18/04 Q1029 NOSIG,M
FABL,2026-08-14 15:00,64.40,37.40,36.75,300.00,3.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,FABL 141500Z 30003KT 9999 FEW040 18/03 Q1029 NOSIG,M
FABL,2026-08-14 16:00,60.80,37.40,41.71,230.00,2.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FABL 141600Z 23002KT CAVOK 16/03 Q1029 NOSIG,M
FABL,2026-08-14 17:00,57.20,37.40,47.44,0.00,0.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FABL 141700Z 00000KT CAVOK 14/03 Q1029 NOSIG,M
FABL,2026-08-14 18:00,48.20,39.20,70.87,220.00,3.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,FABL 141800Z 22003KT CAVOK 09/04 Q1030 NOSIG,M
FABL,2026-08-14 19:00,46.40,39.20,75.84,240.00,4.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,44.24,FABL 141900Z AUTO 24004KT 9999 // ///////// 08/04 Q1030,M
FABL,2026-08-14 20:00,44.60,39.20,81.20,240.00,1.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,44.60,FABL 142000Z AUTO 24001KT 9999 // ///////// 07/04 Q1030,M
FABL,2026-08-14 21:00,42.80,37.40,81.06,170.00,2.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,42.80,FABL 142100Z AUTO 17002KT 9999 // ///////// 06/03 Q1030,M
FABL,2026-08-14 22:00,41.00,37.40,86.89,280.00,2.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,41.00,FABL 142200Z AUTO 28002KT 9999 // ///////// 05/03 Q1030,M
FABL,2026-08-14 23:00,39.20,35.60,86.79,0.00,0.00,0.00,30.42,M,5.59,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,39.20,FABL 142300Z AUTO 00000KT 9000 // ///////// 04/02 Q1030,M
FABL,2026-08-15 00:00,37.40,35.60,93.13,160.00,2.00,0.00,30.42,M,2.98,M,M,M,M,M,M,M,M,M,,M,M,M,M,M,M,37.40,FABL 150000Z AUTO 16002KT 4800 // ///////// 03/02 Q1030,M
